Animal,Genotype,Gender,Assay,Value,Strain,Background,Age,Cage,Feeding,Treatment
C57BL/6J-EarTag #39,+/+,M,Plasma Glucose,123,C57BL/6J,C57BL/6J,155,133644,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #5,+/+,M,Plasma Glucose,151,C57BL/6J,C57BL/6J,155,133639,refed,[<Treatment: Control Diet>]
C57BL/6J-EarTag #6,+/+,M,Plasma Glucose,143,C57BL/6J,C57BL/6J,155,133639,refed,[<Treatment: Control Diet>]
C57BL/6J-EarTag #7,+/+,M,Plasma Glucose,360,C57BL/6J,C57BL/6J,155,133639,refed,[<Treatment: Control Diet>]
C57BL/6J-EarTag #9,+/+,M,Plasma Glucose,148,C57BL/6J,C57BL/6J,155,133639,refed,[<Treatment: Control Diet>]
C57BL/6J-EarTag #10,+/+,M,Plasma Glucose,410,C57BL/6J,C57BL/6J,155,133639,refed,[<Treatment: Control Diet>]
C57BL/6J-EarTag #3,+/+,M,Plasma Glucose,178,C57BL/6J,C57BL/6J,155,133637,refed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #2,+/+,M,Plasma Glucose,155,C57BL/6J,C57BL/6J,155,133637,refed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #1,+/+,M,Plasma Glucose,177,C57BL/6J,C57BL/6J,155,133637,refed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #4,+/+,M,Plasma Glucose,158,C57BL/6J,C57BL/6J,155,133637,refed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #17,+/+,M,Plasma Glucose,204,C57BL/6J,C57BL/6J,155,133640,refed,[<Treatment: Control Diet>]
C57BL/6J-EarTag #18,+/+,M,Plasma Glucose,162,C57BL/6J,C57BL/6J,155,133640,refed,[<Treatment: Control Diet>]
C57BL/6J-EarTag #19,+/+,M,Plasma Glucose,165,C57BL/6J,C57BL/6J,155,133640,refed,[<Treatment: Control Diet>]
C57BL/6J-EarTag #20,+/+,M,Plasma Glucose,153,C57BL/6J,C57BL/6J,155,133640,refed,[<Treatment: Control Diet>]
C57BL/6J-EarTag #21,+/+,M,Plasma Glucose,172,C57BL/6J,C57BL/6J,155,133640,refed,[<Treatment: Control Diet>]
C57BL/6J-EarTag #22,+/+,M,Plasma Glucose,261,C57BL/6J,C57BL/6J,155,133635,refed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #23,+/+,M,Plasma Glucose,182,C57BL/6J,C57BL/6J,155,133635,refed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #24,+/+,M,Plasma Glucose,281,C57BL/6J,C57BL/6J,155,133635,refed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #25,+/+,M,Plasma Glucose,227,C57BL/6J,C57BL/6J,155,133635,refed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #11,+/+,M,Plasma Glucose,147,C57BL/6J,C57BL/6J,155,133638,refed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #12,+/+,M,Plasma Glucose,170,C57BL/6J,C57BL/6J,155,133638,refed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #15,+/+,M,Plasma Glucose,166,C57BL/6J,C57BL/6J,155,133638,refed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #16,+/+,M,Plasma Glucose,162,C57BL/6J,C57BL/6J,155,133638,refed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #206,+/+,M,Body Weight,24570,C57BL/6J,C57BL/6J,70,137771,fed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #207,+/+,M,Body Weight,23780,C57BL/6J,C57BL/6J,70,137771,fed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #208,+/+,M,Body Weight,25750,C57BL/6J,C57BL/6J,70,137771,fed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #209,+/+,M,Body Weight,23360,C57BL/6J,C57BL/6J,70,137771,fed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #210,+/+,M,Body Weight,24310,C57BL/6J,C57BL/6J,70,137769,fed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #211,+/+,M,Body Weight,24810,C57BL/6J,C57BL/6J,70,137769,fed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #212,+/+,M,Body Weight,24770,C57BL/6J,C57BL/6J,70,137769,fed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #215,+/+,M,Body Weight,23710,C57BL/6J,C57BL/6J,70,137769,fed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #216,+/+,M,Body Weight,24970,C57BL/6J,C57BL/6J,70,137770,fed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #217,+/+,M,Body Weight,22480,C57BL/6J,C57BL/6J,70,137770,fed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #218,+/+,M,Body Weight,23650,C57BL/6J,C57BL/6J,70,137770,fed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #219,+/+,M,Body Weight,27110,C57BL/6J,C57BL/6J,70,137770,fed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #220,+/+,M,Body Weight,24100,C57BL/6J,C57BL/6J,70,137774,fed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #221,+/+,M,Body Weight,26760,C57BL/6J,C57BL/6J,70,137774,fed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #222,+/+,M,Body Weight,25900,C57BL/6J,C57BL/6J,70,137774,fed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #223,+/+,M,Body Weight,25010,C57BL/6J,C57BL/6J,70,137774,fed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #224,+/+,M,Body Weight,24910,C57BL/6J,C57BL/6J,70,137776,fed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #226,+/+,M,Body Weight,25810,C57BL/6J,C57BL/6J,70,137776,fed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #227,+/+,M,Body Weight,25100,C57BL/6J,C57BL/6J,70,137776,fed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #228,+/+,M,Body Weight,25470,C57BL/6J,C57BL/6J,70,137776,fed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #229,+/+,M,Body Weight,25400,C57BL/6J,C57BL/6J,70,139574,fed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #230,+/+,M,Body Weight,26490,C57BL/6J,C57BL/6J,70,139574,fed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #232,+/+,M,Body Weight,25280,C57BL/6J,C57BL/6J,70,139574,fed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #233,+/+,M,Body Weight,23170,C57BL/6J,C57BL/6J,70,139574,fed,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #183,+/+,M,Body Weight,25180,C57BL/6J,C57BL/6J,70,137767,fed,[<Treatment: Control Diet>]
C57BL/6J-EarTag #184,+/+,M,Body Weight,24150,C57BL/6J,C57BL/6J,70,137767,fed,[<Treatment: Control Diet>]
C57BL/6J-EarTag #185,+/+,M,Body Weight,25560,C57BL/6J,C57BL/6J,70,137767,fed,[<Treatment: Control Diet>]
C57BL/6J-EarTag #186,+/+,M,Body Weight,27100,C57BL/6J,C57BL/6J,70,137767,fed,[<Treatment: Control Diet>]
C57BL/6J-EarTag #187,+/+,M,Body Weight,24270,C57BL/6J,C57BL/6J,70,137767,fed,[<Treatment: Control Diet>]
C57BL/6J-EarTag #188,+/+,M,Body Weight,25120,C57BL/6J,C57BL/6J,70,137773,fed,[<Treatment: Control Diet>]
C57BL/6J-EarTag #189,+/+,M,Body Weight,26430,C57BL/6J,C57BL/6J,70,137773,fed,[<Treatment: Control Diet>]
C57BL/6J-EarTag #190,+/+,M,Body Weight,26220,C57BL/6J,C57BL/6J,70,137773,fed,[<Treatment: Control Diet>]
C57BL/6J-EarTag #191,+/+,M,Body Weight,26580,C57BL/6J,C57BL/6J,70,137773,fed,[<Treatment: Control Diet>]
C57BL/6J-EarTag #1191,+/+,M,Body Weight,27920,C57BL/6J,C57BL/6J,70,137773,fed,[<Treatment: Control Diet>]
C57BL/6J-EarTag #192,+/+,M,Body Weight,22800,C57BL/6J,C57BL/6J,70,137768,fed,[<Treatment: Control Diet>]
C57BL/6J-EarTag #193,+/+,M,Body Weight,27360,C57BL/6J,C57BL/6J,70,137768,fed,[<Treatment: Control Diet>]
C57BL/6J-EarTag #194,+/+,M,Body Weight,24400,C57BL/6J,C57BL/6J,70,137768,fed,[<Treatment: Control Diet>]
C57BL/6J-EarTag #196,+/+,M,Body Weight,22180,C57BL/6J,C57BL/6J,70,137768,fed,[<Treatment: Control Diet>]
C57BL/6J-EarTag #200,+/+,M,Body Weight,26180,C57BL/6J,C57BL/6J,70,137768,fed,[<Treatment: Control Diet>]
C57BL/6J-EarTag #201,+/+,M,Body Weight,26430,C57BL/6J,C57BL/6J,70,137772,fed,[<Treatment: Control Diet>]
C57BL/6J-EarTag #202,+/+,M,Body Weight,24870,C57BL/6J,C57BL/6J,70,137772,fed,[<Treatment: Control Diet>]
C57BL/6J-EarTag #203,+/+,M,Body Weight,24700,C57BL/6J,C57BL/6J,70,137772,fed,[<Treatment: Control Diet>]
C57BL/6J-EarTag #204,+/+,M,Body Weight,25330,C57BL/6J,C57BL/6J,70,137772,fed,[<Treatment: Control Diet>]
C57BL/6J-EarTag #205,+/+,M,Body Weight,26060,C57BL/6J,C57BL/6J,70,137772,fed,[<Treatment: Control Diet>]
C57BL/6J-EarTag #183,+/+,M,Body Weight,22600,C57BL/6J,C57BL/6J,71,137767,fasted,[<Treatment: Control Diet>]
C57BL/6J-EarTag #183,+/+,M,Plasma Glucose,67,C57BL/6J,C57BL/6J,71,137767,fasted,[<Treatment: Control Diet>]
C57BL/6J-EarTag #184,+/+,M,Plasma Glucose,93,C57BL/6J,C57BL/6J,71,137767,fasted,[<Treatment: Control Diet>]
C57BL/6J-EarTag #184,+/+,M,Body Weight,21800,C57BL/6J,C57BL/6J,71,137767,fasted,[<Treatment: Control Diet>]
C57BL/6J-EarTag #185,+/+,M,Body Weight,23300,C57BL/6J,C57BL/6J,71,137767,fasted,[<Treatment: Control Diet>]
C57BL/6J-EarTag #185,+/+,M,Plasma Glucose,74,C57BL/6J,C57BL/6J,71,137767,fasted,[<Treatment: Control Diet>]
C57BL/6J-EarTag #186,+/+,M,Plasma Glucose,88,C57BL/6J,C57BL/6J,71,137767,fasted,[<Treatment: Control Diet>]
C57BL/6J-EarTag #186,+/+,M,Body Weight,24700,C57BL/6J,C57BL/6J,71,137767,fasted,[<Treatment: Control Diet>]
C57BL/6J-EarTag #187,+/+,M,Body Weight,20300,C57BL/6J,C57BL/6J,71,137767,fasted,[<Treatment: Control Diet>]
C57BL/6J-EarTag #187,+/+,M,Plasma Glucose,86,C57BL/6J,C57BL/6J,71,137767,fasted,[<Treatment: Control Diet>]
C57BL/6J-EarTag #188,+/+,M,Plasma Glucose,76,C57BL/6J,C57BL/6J,71,137773,fasted,[<Treatment: Control Diet>]
C57BL/6J-EarTag #189,+/+,M,Plasma Glucose,73,C57BL/6J,C57BL/6J,71,137773,fasted,[<Treatment: Control Diet>]
C57BL/6J-EarTag #190,+/+,M,Plasma Glucose,73,C57BL/6J,C57BL/6J,71,137773,fasted,[<Treatment: Control Diet>]
C57BL/6J-EarTag #191,+/+,M,Plasma Glucose,62,C57BL/6J,C57BL/6J,71,137773,fasted,[<Treatment: Control Diet>]
C57BL/6J-EarTag #1191,+/+,M,Plasma Glucose,85,C57BL/6J,C57BL/6J,71,137773,fasted,[<Treatment: Control Diet>]
C57BL/6J-EarTag #189,+/+,M,Body Weight,23800,C57BL/6J,C57BL/6J,71,137773,fasted,[<Treatment: Control Diet>]
C57BL/6J-EarTag #190,+/+,M,Body Weight,24000,C57BL/6J,C57BL/6J,71,137773,fasted,[<Treatment: Control Diet>]
C57BL/6J-EarTag #191,+/+,M,Body Weight,23500,C57BL/6J,C57BL/6J,71,137773,fasted,[<Treatment: Control Diet>]
C57BL/6J-EarTag #1191,+/+,M,Body Weight,25000,C57BL/6J,C57BL/6J,71,137773,fasted,[<Treatment: Control Diet>]
C57BL/6J-EarTag #188,+/+,M,Body Weight,22800,C57BL/6J,C57BL/6J,71,137773,fasted,[<Treatment: Control Diet>]
C57BL/6J-EarTag #192,+/+,M,Plasma Glucose,89,C57BL/6J,C57BL/6J,71,137768,fasted,[<Treatment: Control Diet>]
C57BL/6J-EarTag #193,+/+,M,Plasma Glucose,72,C57BL/6J,C57BL/6J,71,137768,fasted,[<Treatment: Control Diet>]
C57BL/6J-EarTag #194,+/+,M,Plasma Glucose,82,C57BL/6J,C57BL/6J,71,137768,fasted,[<Treatment: Control Diet>]
C57BL/6J-EarTag #196,+/+,M,Plasma Glucose,37,C57BL/6J,C57BL/6J,71,137768,fasted,[<Treatment: Control Diet>]
C57BL/6J-EarTag #200,+/+,M,Plasma Glucose,85,C57BL/6J,C57BL/6J,71,137768,fasted,[<Treatment: Control Diet>]
C57BL/6J-EarTag #192,+/+,M,Body Weight,25000,C57BL/6J,C57BL/6J,71,137768,fasted,[<Treatment: Control Diet>]
C57BL/6J-EarTag #193,+/+,M,Body Weight,24800,C57BL/6J,C57BL/6J,71,137768,fasted,[<Treatment: Control Diet>]
C57BL/6J-EarTag #194,+/+,M,Body Weight,21700,C57BL/6J,C57BL/6J,71,137768,fasted,[<Treatment: Control Diet>]
C57BL/6J-EarTag #196,+/+,M,Body Weight,19300,C57BL/6J,C57BL/6J,71,137768,fasted,[<Treatment: Control Diet>]
C57BL/6J-EarTag #200,+/+,M,Body Weight,23600,C57BL/6J,C57BL/6J,71,137768,fasted,[<Treatment: Control Diet>]
C57BL/6J-EarTag #201,+/+,M,Body Weight,24200,C57BL/6J,C57BL/6J,71,137772,fasted,[<Treatment: Control Diet>]
C57BL/6J-EarTag #202,+/+,M,Body Weight,22800,C57BL/6J,C57BL/6J,71,137772,fasted,[<Treatment: Control Diet>]
C57BL/6J-EarTag #203,+/+,M,Body Weight,22600,C57BL/6J,C57BL/6J,71,137772,fasted,[<Treatment: Control Diet>]
C57BL/6J-EarTag #204,+/+,M,Body Weight,22900,C57BL/6J,C57BL/6J,71,137772,fasted,[<Treatment: Control Diet>]
C57BL/6J-EarTag #205,+/+,M,Body Weight,23800,C57BL/6J,C57BL/6J,71,137772,fasted,[<Treatment: Control Diet>]
C57BL/6J-EarTag #201,+/+,M,Plasma Glucose,68,C57BL/6J,C57BL/6J,71,137772,fasted,[<Treatment: Control Diet>]
C57BL/6J-EarTag #202,+/+,M,Plasma Glucose,93,C57BL/6J,C57BL/6J,71,137772,fasted,[<Treatment: Control Diet>]
C57BL/6J-EarTag #203,+/+,M,Plasma Glucose,73,C57BL/6J,C57BL/6J,71,137772,fasted,[<Treatment: Control Diet>]
C57BL/6J-EarTag #204,+/+,M,Plasma Glucose,77,C57BL/6J,C57BL/6J,71,137772,fasted,[<Treatment: Control Diet>]
C57BL/6J-EarTag #205,+/+,M,Plasma Glucose,76,C57BL/6J,C57BL/6J,71,137772,fasted,[<Treatment: Control Diet>]
C57BL/6J-EarTag #206,+/+,M,Body Weight,22100,C57BL/6J,C57BL/6J,71,137771,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #207,+/+,M,Body Weight,21600,C57BL/6J,C57BL/6J,71,137771,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #208,+/+,M,Body Weight,23300,C57BL/6J,C57BL/6J,71,137771,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #209,+/+,M,Body Weight,21100,C57BL/6J,C57BL/6J,71,137771,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #206,+/+,M,Plasma Glucose,72,C57BL/6J,C57BL/6J,71,137771,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #207,+/+,M,Plasma Glucose,89,C57BL/6J,C57BL/6J,71,137771,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #208,+/+,M,Plasma Glucose,68,C57BL/6J,C57BL/6J,71,137771,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #209,+/+,M,Plasma Glucose,116,C57BL/6J,C57BL/6J,71,137771,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #210,+/+,M,Plasma Glucose,71,C57BL/6J,C57BL/6J,71,137769,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #210,+/+,M,Body Weight,21700,C57BL/6J,C57BL/6J,71,137769,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #211,+/+,M,Body Weight,22500,C57BL/6J,C57BL/6J,71,137769,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #212,+/+,M,Body Weight,21800,C57BL/6J,C57BL/6J,71,137769,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #215,+/+,M,Body Weight,22000,C57BL/6J,C57BL/6J,71,137769,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #210,+/+,M,Plasma Glucose,71,C57BL/6J,C57BL/6J,71,137769,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #211,+/+,M,Plasma Glucose,71,C57BL/6J,C57BL/6J,71,137769,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #212,+/+,M,Plasma Glucose,69,C57BL/6J,C57BL/6J,71,137769,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #215,+/+,M,Plasma Glucose,81,C57BL/6J,C57BL/6J,71,137769,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #216,+/+,M,Plasma Glucose,113,C57BL/6J,C57BL/6J,71,137770,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #217,+/+,M,Plasma Glucose,78,C57BL/6J,C57BL/6J,71,137770,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #218,+/+,M,Plasma Glucose,63,C57BL/6J,C57BL/6J,71,137770,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #219,+/+,M,Plasma Glucose,76,C57BL/6J,C57BL/6J,71,137770,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #216,+/+,M,Body Weight,22000,C57BL/6J,C57BL/6J,71,137770,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #217,+/+,M,Body Weight,20700,C57BL/6J,C57BL/6J,71,137770,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #218,+/+,M,Body Weight,21500,C57BL/6J,C57BL/6J,71,137770,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #219,+/+,M,Body Weight,24700,C57BL/6J,C57BL/6J,71,137770,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #220,+/+,M,Body Weight,21800,C57BL/6J,C57BL/6J,71,137774,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #221,+/+,M,Body Weight,23700,C57BL/6J,C57BL/6J,71,137774,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #222,+/+,M,Body Weight,22500,C57BL/6J,C57BL/6J,71,137774,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #223,+/+,M,Body Weight,22800,C57BL/6J,C57BL/6J,71,137774,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #220,+/+,M,Plasma Glucose,88,C57BL/6J,C57BL/6J,71,137774,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #221,+/+,M,Plasma Glucose,96,C57BL/6J,C57BL/6J,71,137774,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #222,+/+,M,Plasma Glucose,82,C57BL/6J,C57BL/6J,71,137774,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #223,+/+,M,Plasma Glucose,115,C57BL/6J,C57BL/6J,71,137774,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #224,+/+,M,Plasma Glucose,68,C57BL/6J,C57BL/6J,71,137776,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #226,+/+,M,Plasma Glucose,73,C57BL/6J,C57BL/6J,71,137776,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #227,+/+,M,Plasma Glucose,99,C57BL/6J,C57BL/6J,71,137776,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #228,+/+,M,Plasma Glucose,98,C57BL/6J,C57BL/6J,71,137776,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #228,+/+,M,Plasma Glucose,98,C57BL/6J,C57BL/6J,71,137776,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #224,+/+,M,Body Weight,22700,C57BL/6J,C57BL/6J,71,137776,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #226,+/+,M,Body Weight,22200,C57BL/6J,C57BL/6J,71,137776,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #227,+/+,M,Body Weight,23500,C57BL/6J,C57BL/6J,71,137776,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #228,+/+,M,Body Weight,23100,C57BL/6J,C57BL/6J,71,137776,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #229,+/+,M,Body Weight,22900,C57BL/6J,C57BL/6J,71,139574,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #230,+/+,M,Body Weight,24000,C57BL/6J,C57BL/6J,71,139574,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #232,+/+,M,Body Weight,22900,C57BL/6J,C57BL/6J,71,139574,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #233,+/+,M,Body Weight,21300,C57BL/6J,C57BL/6J,71,139574,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #229,+/+,M,Plasma Glucose,86,C57BL/6J,C57BL/6J,71,139574,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #230,+/+,M,Plasma Glucose,69,C57BL/6J,C57BL/6J,71,139574,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #232,+/+,M,Plasma Glucose,69,C57BL/6J,C57BL/6J,71,139574,fasted,[<Treatment: High Fat Diet>]
C57BL/6J-EarTag #233,+/+,M,Plasma Glucose,80,C57BL/6J,C57BL/6J,71,139574,fasted,[<Treatment: High Fat Diet>]
ob/ob-EarTag #172,-/+,F,Body Weight,10460,ob/ob,C57BL/6J,23,137863,fed,[]
ob/ob-EarTag #173,N.D.,M,Body Weight,10870,ob/ob,C57BL/6J,23,,fed,[]
ob/ob-EarTag #170,+/+,F,Body Weight,15510,ob/ob,C57BL/6J,23,139573,fed,[]
ob/ob-EarTag #169,N.D.,F,Body Weight,16370,ob/ob,C57BL/6J,23,139573,fed,[]
ob/ob-EarTag #168,-/+,M,Body Weight,19980,ob/ob,C57BL/6J,23,137861,fed,[]
ob/ob-EarTag #167,+/+,M,Body Weight,18890,ob/ob,C57BL/6J,23,137681,fed,[]
ob/ob (5380),-/-,M,Body Weight,40810,ob/ob,C57BL/6J,62,137668,fed,[]
ob/ob-EarTag #120,-/-,M,Body Weight,40700,ob/ob,C57BL/6J,60,137668,fed,[]
ob/ob-EarTag #122,-/-,M,Body Weight,38740,ob/ob,C57BL/6J,60,137863,fed,[]
ob/ob-EarTag #119,-/-,M,Body Weight,40750,ob/ob,C57BL/6J,60,136684,fed,[]
ob/ob-EarTag #86,+/+,M,Body Weight,23630,ob/ob,C57BL/6J,62,136684,fed,[]
ob/ob-EarTag #117,+/+,M,Body Weight,24010,ob/ob,C57BL/6J,62,137668,fed,[]
ob/ob-EarTag #127,-/+,M,Body Weight,25200,ob/ob,C57BL/6J,60,137863,fed,[]
ob/ob-EarTag #129,-/+,M,Body Weight,23350,ob/ob,C57BL/6J,62,137863,fed,[]
ob/ob-EarTag #128,-/+,F,Body Weight,16450,ob/ob,C57BL/6J,60,137863,fed,[]
ob/ob-EarTag #115,-/+,F,Body Weight,20230,ob/ob,C57BL/6J,62,137863,fed,[]
ob/ob-EarTag #116,-/+,F,Body Weight,21110,ob/ob,C57BL/6J,62,137863,fed,[]
ob/ob-EarTag #121,-/+,F,Body Weight,21010,ob/ob,C57BL/6J,60,137863,fed,[]
ob/ob-EarTag #176,-/-,F,Body Weight,11730,ob/ob,C57BL/6J,23,137683,fed,[]
ob/ob-EarTag #177,N.D.,M,Body Weight,10130,ob/ob,C57BL/6J,23,,fed,[]
ob/ob-EarTag #178,-/+,F,Body Weight,10810,ob/ob,C57BL/6J,23,137861,fed,[]
ob/ob-EarTag #179,-/+,M,Body Weight,11700,ob/ob,C57BL/6J,23,137861,fed,[]
ob/ob-EarTag #180,N.D.,F,Body Weight,10960,ob/ob,C57BL/6J,23,139573,fed,[]
ob/ob-EarTag #181,-/+,F,Body Weight,11140,ob/ob,C57BL/6J,23,137861,fed,[]
Adipose TSC1-EarTag #240,fl/+; +/+,M,Body Weight,10650,Adipose TSC1,Mixed,22,,fed,[]
Adipose TSC1-EarTag #236,fl/fl; +/+,F,Body Weight,10040,Adipose TSC1,Mixed,22,,fed,[]
Adipose TSC1-EarTag #238,fl/+; +/+,M,Body Weight,10400,Adipose TSC1,Mixed,22,,fed,[]
Adipose TSC1-EarTag #251,fl/+; +/+,F,Body Weight,11020,Adipose TSC1,Mixed,23,,fed,[]
Adipose TSC1-EarTag #254,fl/+; +/+,F,Body Weight,11430,Adipose TSC1,Mixed,23,,fed,[]
Adipose TSC1-EarTag #255,fl/+; +/+,F,Body Weight,12390,Adipose TSC1,Mixed,23,,fed,[]
Adipose TSC1-EarTag #256,fl/+; +/+,F,Body Weight,12730,Adipose TSC1,Mixed,23,,fed,[]
Adipose TSC1-EarTag #257,fl/+; +/+,F,Body Weight,12750,Adipose TSC1,Mixed,23,,fed,[]
Adipose TSC1-EarTag #258,fl/+; +/+,F,Body Weight,9840,Adipose TSC1,Mixed,23,,fed,[]
Adipose TSC1-EarTag #259,fl/+; Tg/+,F,Body Weight,10070,Adipose TSC1,Mixed,23,137670,fed,[]
Adipose TSC1-EarTag #260,fl/+; +/+,F,Body Weight,12030,Adipose TSC1,Mixed,22,,fed,[]
Adipose TSC1-EarTag #261,fl/+; +/+,F,Body Weight,10970,Adipose TSC1,Mixed,22,,fed,[]
Adipose TSC1-EarTag #262,fl/+; Tg/+,F,Body Weight,13170,Adipose TSC1,Mixed,22,137670,fed,[]
Adipose TSC1-EarTag #263,fl/+; +/+,F,Body Weight,11700,Adipose TSC1,Mixed,22,139611,fed,[]
Adipose TSC1-EarTag #264,fl/+; Tg/+,F,Body Weight,12810,Adipose TSC1,Mixed,22,137670,fed,[]
ob/ob-EarTag #265,-/+,M,Body Weight,11210,ob/ob,C57BL/6J,23,,fed,[]
ob/ob-EarTag #266,-/+,M,Body Weight,11770,ob/ob,C57BL/6J,23,134221,fed,[]
Adipose TSC1-EarTag #253,fl/+; Tg/+,F,Body Weight,10770,Adipose TSC1,Mixed,20,137670,fed,[]
Adipose TSC1-EarTag #135,fl/+; +/+,M,Body Weight,10530,Adipose TSC1,Mixed,20,137670,fed,[]
Adipose TSC1-EarTag #136,fl/+; Tg/+,M,Body Weight,10860,Adipose TSC1,Mixed,20,137664,fed,[]
Adipose TSC1-EarTag #137,fl/+; +/+,M,Body Weight,10770,Adipose TSC1,Mixed,20,137670,fed,[]
Adipose TSC1-EarTag #130,fl/+; Tg/+,F,Body Weight,10350,Adipose TSC1,Mixed,20,137670,fed,[]
Adipose TSC1-EarTag #131,fl/+; Tg/+,F,Body Weight,10760,Adipose TSC1,Mixed,20,137670,fed,[]
Adipose TSC1-EarTag #132,fl/+; Tg/+,F,Body Weight,9760,Adipose TSC1,Mixed,20,137670,fed,[]
